Rating,Score
RPG性,0.6315670609474182
アクション性,0.6411828994750977
パズル性,0.5700648427009583
報酬の程度,0.0
グラフィックのリアル性,0.5729463696479797
音響効果,0.5307234525680542
世界観の仮想・現実性,0.0
キャラクターの知名度,0.6085168123245239
文化の異質・同質感,0.585843026638031
操作のリアクション,0.6859286427497864
遂行時間の長さ,0.0
シナリオの重要度,0.595144510269165
参加人数の多さ,0.5633953809738159
ハードウェア普及度,0.6220844388008118
