Rating,Score
RPG性,0.530591607093811
アクション性,0.5598864555358887
パズル性,0.5839472413063049
報酬の程度,0.0
グラフィックのリアル性,0.5284283757209778
音響効果,0.5426643490791321
世界観の仮想・現実性,0.7930076122283936
キャラクターの知名度,0.530591607093811
文化の異質・同質感,0.7930076122283936
操作のリアクション,0.0
遂行時間の長さ,0.0
シナリオの重要度,0.0
参加人数の多さ,0.540063738822937
ハードウェア普及度,0.54569011926651
